id;NumDots;SubdomainLevel;PathLevel;UrlLength;NumDash;NumDashInHostname;AtSymbol;TildeSymbol;NumUnderscore;NumPercent;NumQueryComponents;NumAmpersand;NumHash;NumNumericChars;NoHttps;RandomString;IpAddress;DomainInSubdomains;DomainInPaths;HttpsInHostname;HostnameLength;PathLength;QueryLength;DoubleSlashInPath;NumSensitiveWords;EmbeddedBrandName;PctExtHyperlinks;PctExtResourceUrls;ExtFavicon;InsecureForms;RelativeFormAction;ExtFormAction;AbnormalFormAction;PctNullSelfRedirectHyperlinks;FrequentDomainNameMismatch;FakeLinkInStatusBar;RightClickDisabled;PopUpWindow;SubmitInfoToEmail;IframeOrFrame;MissingTitle;ImagesOnlyInForm;SubdomainLevelRT;UrlLengthRT;PctExtResourceUrlsRT;AbnormalExtFormActionR;ExtMetaScriptLinkRT;PctExtNullSelfRedirectHyperlinksRT;CLASS_LABEL            1=Phising         0=Beningnas
126;4;0;4;89;2;0;0;0;0;0;0;0;0;21;1;1;1;0;0;0;13;34;34;0;2;0;0;0,035714286;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;1;1;1;1;1
127;2;1;5;79;0;0;0;0;0;0;0;0;0;20;1;1;0;0;1;0;19;53;0;0;0;0;0;0,777777778;1;1;1;0;0;0,785714286;0;0;0;0;0;0;0;0;1;-1;-1;1;0;-1;1
128;4;0;4;90;2;0;0;0;0;0;0;0;0;22;1;1;1;0;0;0;13;34;35;0;2;0;0;0,035714286;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;1;1;1;1;1
129;4;0;4;89;2;0;0;0;0;0;0;0;0;21;1;1;1;0;0;0;13;34;34;0;2;0;0;0,035714286;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;1;1;1;1;1
130;2;0;8;50;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;12;31;0;0;0;0;1;0,142857143;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;-1;1
131;3;1;3;54;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;22;25;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;-1;0;-1;-1;1
132;6;0;3;149;3;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;14;56;71;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;-1;1;0;1;1;1
133;2;0;8;50;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;12;31;0;0;0;0;1;0,142857143;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;-1;1
134;2;0;8;50;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;12;31;0;0;0;0;1;0,142857143;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;-1;1
135;2;1;3;37;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;15;15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
136;4;2;5;62;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;39;0;0;0;0;0;0,642857143;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;-1;1;0;-1;1
137;1;0;2;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;5;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
138;2;0;3;172;1;0;0;0;7;0;2;2;0;25;1;1;0;0;0;0;17;52;95;0;0;0;0;0,2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;0;1;1
139;2;0;3;164;1;0;0;0;7;0;2;2;0;25;1;1;0;0;0;0;17;52;87;0;0;0;0;0,2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;0;1;1
140;2;0;3;44;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;19;18;0;0;0;0;0;0,785714286;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;-1;1;1;-1;1
141;6;1;8;142;3;0;0;0;0;0;0;0;0;24;1;1;0;0;1;0;15;120;0;0;0;0;0,002793296;0,038461539;0;1;1;0;0;0,952513967;0;0;1;0;0;1;0;0;1;-1;1;1;1;-1;1
142;4;1;5;191;2;0;0;0;7;0;3;2;0;22;1;1;0;0;1;0;18;69;96;0;0;0;0;0,2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;0;1;1
143;4;1;5;191;2;0;0;0;7;0;3;2;0;26;1;1;0;0;1;0;18;69;96;0;0;0;0;0,2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;0;1;1
144;4;1;5;191;2;0;0;0;7;0;3;2;0;21;1;1;0;0;1;0;18;69;96;0;0;0;0;0,2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;0;1;1
145;1;0;4;59;0;0;0;0;0;0;0;0;0;22;1;1;0;0;1;0;12;40;0;0;0;0;0;0,125;0;1;1;0;0;0,923076923;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
146;3;1;3;56;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;21;28;0;0;0;0;0;0,785714286;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;-1;1;1;-1;1
147;2;0;5;58;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;20;31;0;0;0;0;1;0,142857143;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;-1;1
148;4;0;2;53;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;22;24;0;0;0;1;0,5;1;0;1;1;1;1;0,5;1;0;0;0;0;0;0;0;1;1;-1;-1;-1;-1;1
149;2;0;2;33;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;12;14;0;0;0;0;0;0,785714286;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;-1;1;1;-1;1
150;2;0;2;33;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;9;17;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
151;2;1;2;55;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;37;11;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
152;3;1;1;51;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;23;21;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
153;1;0;5;41;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;15;19;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;-1;1;-1;-1;1
154;1;0;3;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;17;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
155;2;0;2;36;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;19;0;0;0;0;0,666666667;1;0;1;0;1;0;0,333333333;1;0;0;0;0;0;0;0;1;1;-1;0;-1;-1;1
156;3;0;3;65;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;20;38;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
157;3;0;5;187;2;0;0;0;7;0;3;2;0;23;1;1;0;0;1;0;14;69;96;0;0;0;0;0,2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;0;1;1
158;3;0;4;69;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;26;36;0;0;0;0;0;0,166666667;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1
159;5;1;4;83;0;0;0;0;0;0;2;0;0;12;0;0;0;0;1;0;11;27;36;0;0;0;0;0,642857143;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;-1;1;0;1;1
160;3;0;2;49;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;9;33;0;0;0;0;0,223684211;0,882352941;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;-1;1;-1;1;1
161;2;0;3;48;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;26;0;0;0;0;0;0,071428571;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;-1;1
162;2;1;2;56;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;37;11;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
163;2;0;3;42;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;22;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
164;5;4;2;74;1;1;0;0;0;0;0;0;0;7;1;1;0;1;1;0;63;4;0;0;0;0;0;0;0;1;0;0;0;0,975;0;0;0;0;0;0;0;0;-1;0;1;1;1;-1;1
165;5;4;2;86;1;1;0;0;0;0;1;0;0;4;1;1;0;1;1;0;49;4;25;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;1;1;1;1;1
166;8;7;2;111;2;2;0;0;0;0;1;0;0;10;1;1;0;1;1;0;62;4;37;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;1;1;1;1;1
167;8;7;2;123;1;1;0;0;0;0;1;0;0;13;1;1;0;1;1;0;65;4;46;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;1;1;1;1;1
168;5;4;2;95;1;1;0;0;0;0;1;0;0;8;1;1;0;1;1;0;53;4;30;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;1;1;1;1;1
169;4;1;3;55;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;31;17;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
170;2;1;3;52;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;33;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
171;2;0;2;37;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;16;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
172;3;1;5;84;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;25;52;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
173;3;1;4;53;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;18;28;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
174;2;0;2;92;1;0;0;0;5;0;1;0;0;5;1;1;0;0;0;0;14;19;51;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;-1;1;1
175;2;0;2;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18;3;0;0;0;0;0;0,176470588;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
176;2;0;3;39;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;23;0;0;0;0;0;0,333333333;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1
177;2;0;4;48;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;31;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
178;2;0;1;37;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;21;9;0;0;0;0;0,857142857;1;0;1;0;0;0;0,142857143;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
179;2;0;2;39;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;18;14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
180;3;1;2;35;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;15;13;0;0;0;0;0,888888889;0,933333333;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
181;1;0;3;37;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1
182;2;0;3;45;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;15;23;0;0;0;0;0;0,071428571;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;-1;1
183;3;1;2;47;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;23;0;0;0;0;1;0,714285714;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;-1;1;0;-1;1
184;3;1;4;60;2;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;21;32;0;0;0;0;0;0,285714286;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;-1;1;1
185;2;0;3;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;13;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1
186;4;0;4;97;2;0;0;0;0;0;0;0;0;18;1;0;1;0;0;0;13;45;31;0;2;0;0;0,035714286;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;1;1;1;1;1
187;4;0;4;98;2;0;0;0;0;0;0;0;0;19;1;0;1;0;0;0;13;45;32;0;2;0;0;0,035714286;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;1;1;1;1;1
188;3;0;2;44;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;20;0;0;0;0;0;0,2;1;1;0;0;0;0,058823529;0;0;0;0;0;1;0;0;1;1;1;1;0;1;1
189;3;0;4;61;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;24;30;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;1
190;1;0;4;52;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;24;21;0;0;0;0;0;0,785714286;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;-1;1;1;-1;1
191;4;2;1;50;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;28;15;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;-1;1;1;-1;1
192;4;0;4;100;2;0;0;0;0;0;0;0;0;21;1;0;1;0;0;0;13;45;34;0;2;0;0;0,035714286;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;1;1;1;1;1
193;4;0;4;99;2;0;0;0;0;0;0;0;0;20;1;0;1;0;0;0;13;45;33;0;2;0;0;0,035714286;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;1;1;1;1;1
194;1;0;3;36;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18;11;0;0;0;0;0,913043478;1;1;1;1;0;0;0,065217391;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
195;3;1;5;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;14;39;0;0;0;1;1;0,095238095;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;-1;1
196;4;1;6;73;1;1;0;0;0;0;0;0;0;3;1;1;0;0;1;0;23;43;0;0;0;0;0,857142857;1;1;1;0;0;0;0,142857143;1;0;0;0;0;1;0;0;1;0;-1;1;-1;-1;1
197;1;0;6;64;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;21;36;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
198;1;0;4;38;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;21;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
199;1;0;3;72;0;0;0;0;0;0;0;0;0;21;1;1;0;0;0;0;26;39;0;0;0;0;0;0,785714286;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;-1;1;1;-1;1
200;4;0;1;104;11;1;0;0;0;0;0;0;0;14;1;1;0;0;1;0;19;78;0;0;0;1;0,926829268;1;1;1;0;1;0;0,024390244;1;0;0;0;0;0;0;0;1;-1;-1;0;-1;-1;1
201;3;1;5;60;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;24;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
202;4;1;7;83;0;0;0;0;0;2;0;0;0;10;1;1;0;0;0;0;18;58;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;1;1;-1;1
203;1;0;5;42;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;20;15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
204;3;1;4;50;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;21;22;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
205;4;1;2;59;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;33;19;0;0;0;0;1;0,636363636;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;0;-1;1
206;1;0;3;35;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;16;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
207;2;0;3;45;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;20;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1
208;2;0;2;38;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;16;15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
209;2;1;4;54;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;27;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
210;1;0;3;47;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;20;20;0;0;0;0;0;0,0625;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;-1;1;1
211;1;0;3;38;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;21;10;0;0;0;0;1;0,105263158;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
212;4;1;3;71;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;30;34;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;-1;1;-1;-1;1
213;1;0;3;38;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;16;0;0;0;0;0;0,071428571;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;-1;1
214;3;1;3;61;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;33;21;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
215;1;0;3;33;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;11;0;0;0;0;0;0,071428571;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;-1;1
216;1;0;3;36;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;14;0;0;0;0;0;0,071428571;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;-1;1
217;3;0;5;62;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;17;38;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
218;1;0;2;33;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;22;4;0;0;0;0;1;0,285714286;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;-1;1
219;2;0;7;69;1;0;0;0;0;0;0;0;0;6;1;1;0;0;0;0;10;52;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;1
220;2;1;5;50;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;23;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
221;3;1;4;126;0;0;0;0;0;0;1;0;0;41;1;0;0;0;0;0;15;35;68;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
222;3;1;4;63;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;27;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
223;3;1;6;68;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;44;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
224;1;0;2;34;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;17;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
225;3;1;1;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;10;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
226;1;0;6;53;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;7;39;0;0;0;0;0,942857143;0,933333333;0;1;1;0;1;0,057142857;1;0;0;0;0;1;0;0;1;1;-1;-1;-1;-1;1
227;5;3;2;72;4;4;0;0;0;0;1;0;0;13;1;1;0;1;0;0;37;18;9;0;1;0;0;0,058823529;0;1;1;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;1;1;1
228;2;0;4;57;1;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;16;34;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
229;2;0;2;97;1;0;0;0;5;0;1;0;0;2;1;1;0;0;0;0;19;19;51;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;-1;1;1
230;2;0;2;45;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;19;19;0;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;-1;1;1
231;2;1;5;57;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;25;25;0;0;0;0;0;0,066666667;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;-1;1
232;3;1;4;61;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;20;34;0;0;1;0;1;0,076923077;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;-1;1
233;2;0;2;54;0;0;0;0;1;0;0;0;0;4;1;1;0;0;0;0;17;30;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;-1;-1;1
234;2;0;2;40;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;28;5;0;0;0;0;0,933333333;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
235;2;0;2;127;1;0;0;0;7;0;1;2;0;7;1;1;0;0;0;0;14;19;86;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;-1;1;1
236;2;0;2;132;1;0;0;0;7;0;1;2;0;4;1;1;0;0;0;0;19;19;86;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;-1;1;1
237;3;0;4;66;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;16;43;0;0;0;0;1;0,9375;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;-1;-1;1
238;2;0;2;40;0;0;0;0;1;0;0;0;0;3;1;1;0;0;0;0;14;19;0;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;-1;1;1
239;4;2;2;53;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;32;14;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;-1;-1;1
240;2;0;3;41;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;13;21;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
241;2;0;2;144;1;0;0;0;7;0;2;2;0;4;1;1;0;0;0;0;19;22;95;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;-1;1;1
242;2;0;2;100;1;0;0;0;5;0;1;0;0;2;1;1;0;0;0;0;19;22;51;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;-1;1;1
243;2;0;2;136;1;0;0;0;7;0;2;2;0;4;1;1;0;0;0;0;19;22;87;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;-1;1;1
244;5;1;2;53;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;18;28;0;0;1;1;0,471698113;0,976744186;0;1;0;0;0;0,037735849;1;0;0;0;0;0;0;0;1;1;-1;1;-1;0;1
245;4;2;2;57;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;33;17;0;0;0;0;0,972222222;0,035294118;1;1;0;0;0;0,027777778;0;0;0;0;0;1;0;0;0;0;1;1;1;-1;1
246;4;0;2;46;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;9;30;0;0;1;1;0,471698113;0,976744186;0;1;0;0;0;0,037735849;1;0;0;0;0;0;0;0;1;1;-1;1;-1;0;1
247;2;0;2;133;1;0;0;0;7;0;2;2;0;4;1;1;0;0;0;0;19;19;87;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;-1;1;1
248;2;0;4;73;1;0;0;0;0;0;0;0;0;19;1;1;0;0;0;0;13;53;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;-1;1;-1;-1;1
249;1;0;2;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;5;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
250;1;0;2;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;17;4;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
251;2;0;5;62;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;19;36;0;0;0;0;0,933333333;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;-1;-1;1
252;2;0;2;128;1;0;0;0;7;0;2;2;0;7;1;1;0;0;0;0;14;19;87;0;0;0;0;0,333333333;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;-1;1;1
253;2;0;3;51;0;0;0;0;0;0;0;0;0;8;1;1;0;0;0;0;15;29;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
254;2;0;3;146;1;1;0;0;1;0;0;0;0;25;1;1;0;0;0;0;20;54;64;0;0;0;0,024752475;0,026666667;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;-1;1;1;1;1;1
